SMILES,Reward
O=C(NCc1ccc2c(c1)COC2)c1cccc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)c1,8.440098762512207
O=C(Nc1ccc2nccnc2c1)c1ccc(NCc2ccc3c(c2)COC3)cn1,8.429126739501953
O=C(Nc1cccc(C(=O)C2CC3CCC2C3)c1)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.425975799560547
O=C(Nc1nc(C(=O)NC2Cc3ccccc3C2)co1)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.414507865905762
O=C(NCc1ccnc(NCc2ccc3c(c2)COC3)c1)c1c[nH]c2nccc-2c1,8.399208068847656
O=C(Nc1ccnc(NCc2ccc3c(c2)COC3)c1)c1ccnc(NCc2ccc3c(c2)COC3)c1,8.383880615234375
O=C(Nc1c[nH]c2nccc-2c1)c1cc(NCc2cc3n(n2)CCC3)ccn1,8.37235164642334
O=C(Nc1c[nH]c2nccc-2c1)c1cccc(NCc2ccc3c(c2)COC3)c1,8.36778736114502
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2cccc3c2CC=C3)cn1,8.364336967468262
O=C(NCc1ccc2c(c1)COC2)c1cccc(NCc2ccc3c(c2)COC3)n1,8.356902122497559
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NCc2ccc3c(c2)COC3)nc1,8.356061935424805
O=C(Nc1nc(C(=O)NCc2ccc3c(c2)COC3)co1)c1cnc2ccccc2c1,8.356038093566895
O=C(NCc1cccc(NC(=O)c2coc(NC(=O)C3CC4CCC3C4)n2)n1)c1ccc2nccnc2c1,8.347091674804688
O=C(Nc1cnn(-c2ccccc2)c1)c1cc(NCc2ccc3c(c2)CCO3)ccn1,8.344954490661621
O=C(Nc1cc(NCc2ccc3c(c2)COC3)ncn1)c1cccc(NC2CC3CCC2C3)c1,8.33936882019043
O=C(NCc1ccc2c(c1)COC2)c1cc(NC(=O)c2cccnc2NCc2ccc3c(c2)COC3)ccn1,8.333444595336914
O=C(NCc1ccc(NCc2ccc3c(c2)COC3)o1)c1cc(NCC2CC3CCC2C3)ccn1,8.33304214477539
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2cccc3c2OCC3)cc1,8.329760551452637
O=C(Nc1ccc(NCc2cc3n(n2)CCC3)nn1)c1ccccc1,8.32841682434082
O=C(NCc1ccc2c(c1)COC2)c1cccc(N2CCc3ccccc3C2)c1,8.318985939025879
O=C(NCc1ccc2c(c1)CCO2)c1cccc(NC(=O)c2ccc(NCc3ccc4nonc4c3)cc2)c1,8.318831443786621
O=C(Nc1cc(C(=O)Nc2ccc3c(c2)CNC3)no1)c1ccccc1,8.312621116638184
O=C(NCc1cnc(NC(=O)c2ccccc2)nc1)c1ccnc(NC(=O)C2CCNC2)c1,8.311676025390625
O=C(Nc1nc(C(=O)NCc2cc3n(n2)CCC3)co1)c1ccc2nonc2c1,8.309469223022461
O=C(Nc1ccnc(NCc2ccc3c(c2)CCO3)c1)c1c[nH]c2nccc-2c1,8.309043884277344
