SMILES,Reward
O=C(NCc1ccc2c(c1)COC2)c1cccc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)c1,8.440098762512207
O=C(Nc1ccc2nccnc2c1)c1ccc(NCc2ccc3c(c2)COC3)cn1,8.429126739501953
O=C(Nc1cccc(C(=O)C2CC3CCC2C3)c1)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.425975799560547
O=C(Nc1nc(C(=O)NC2Cc3ccccc3C2)co1)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.414507865905762
O=C(NCc1ccnc(NCc2ccc3c(c2)COC3)c1)c1c[nH]c2nccc-2c1,8.399208068847656
O=C(Nc1ccnc(NCc2ccc3c(c2)COC3)c1)c1ccnc(NCc2ccc3c(c2)COC3)c1,8.383880615234375
O=C(Nc1c[nH]c2nccc-2c1)c1cc(NCc2cc3n(n2)CCC3)ccn1,8.37235164642334
O=C(Nc1c[nH]c2nccc-2c1)c1cccc(NCc2ccc3c(c2)COC3)c1,8.36778736114502
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2cccc3c2CC=C3)cn1,8.364336967468262
O=C(NCc1ccc2c(c1)COC2)c1cccc(NCc2ccc3c(c2)COC3)n1,8.356902122497559
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NCc2ccc3c(c2)COC3)nc1,8.356061935424805
O=C(Nc1nc(C(=O)NCc2ccc3c(c2)COC3)co1)c1cnc2ccccc2c1,8.356038093566895
O=C(NCc1cccc(NC(=O)c2coc(NC(=O)C3CC4CCC3C4)n2)n1)c1ccc2nccnc2c1,8.347091674804688
O=C(Nc1cnn(-c2ccccc2)c1)c1cc(NCc2ccc3c(c2)CCO3)ccn1,8.344954490661621
O=C(Nc1cc(NCc2ccc3c(c2)COC3)ncn1)c1cccc(NC2CC3CCC2C3)c1,8.33936882019043
O=C(NCc1ccc2c(c1)COC2)c1cc(NC(=O)c2cccnc2NCc2ccc3c(c2)COC3)ccn1,8.333444595336914
O=C(NCc1ccc(NCc2ccc3c(c2)COC3)o1)c1cc(NCC2CC3CCC2C3)ccn1,8.33304214477539
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2cccc3c2OCC3)cc1,8.329760551452637
O=C(Nc1ccc(NCc2cc3n(n2)CCC3)nn1)c1ccccc1,8.32841682434082
O=C(NCc1ccc2c(c1)COC2)c1cccc(N2CCc3ccccc3C2)c1,8.318985939025879
O=C(NCc1ccc2c(c1)CCO2)c1cccc(NC(=O)c2ccc(NCc3ccc4nonc4c3)cc2)c1,8.318831443786621
O=C(Nc1cc(C(=O)Nc2ccc3c(c2)CNC3)no1)c1ccccc1,8.312621116638184
O=C(NCc1cnc(NC(=O)c2ccccc2)nc1)c1ccnc(NC(=O)C2CCNC2)c1,8.311676025390625
O=C(Nc1nc(C(=O)NCc2cc3n(n2)CCC3)co1)c1ccc2nonc2c1,8.309469223022461
O=C(Nc1ccnc(NCc2ccc3c(c2)CCO3)c1)c1c[nH]c2nccc-2c1,8.309043884277344
O=C(Nc1nc(C(=O)Nc2cccc3cccnc23)co1)c1ccc(NCc2ccc3c(c2)COC3)cc1,8.30772590637207
O=C(Nc1ccc2c(c1)CNC2)c1cccc(NC(=O)c2cncc3ccccc23)c1,8.307655334472656
O=C(Nc1ncc2c(n1)CCC2)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.305310249328613
O=C(Nc1ccc2nccnc2c1)c1ccc(NCC2CC3CCC2C3)cn1,8.304315567016602
O=C(NCc1cccc(NC(=O)c2ccnc(NC3CCC4(CC3)CC4)c2)c1)c1ccc2nccnc2c1,8.303176879882812
O=C(Nc1cccc(C(=O)C2CC3CCC2C3)c1)c1ccnc(Nc2cccc3c2OCC3)n1,8.301859855651855
O=C(NCc1ccc2c(c1)COC2)c1cccc(NC(=O)c2cccnc2Nc2cccc3c2OCC3)c1,8.30134391784668
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NCC2Cc3ccccc3C2)nc1,8.299283981323242
O=C(NCc1ccc(NCc2ccc3c(c2)COC3)cn1)c1cc(NCc2ccc3c(c2)CCO3)ccn1,8.296102523803711
O=C(Nc1ccc2c(c1)COC2)c1ccc(Nc2ccc(-c3cncnc3)cc2)cn1,8.294815063476562
O=C(NCc1ccc(NCc2ccc3c(c2)COC3)nc1)c1ccc2nccnc2c1,8.294696807861328
O=C(NCc1ccc(NC(=O)c2ccnc(NC(=O)C3CC4CCC3C4)c2)cc1)c1ccc2nccnc2c1,8.29229736328125
O=C(NCc1ccc2c(c1)COC2)c1cncc(Nc2cccc3c2CC=C3)n1,8.288171768188477
O=C(Nc1ccnc(NC(=O)c2cnco2)n1)c1ccc(NCc2ccc3c(c2)COC3)cc1,8.286567687988281
O=C(Nc1ccc2ncoc2c1)c1ccc(NCc2cc3n(n2)CCC3)cn1,8.283134460449219
CC(Nc1ccc2c(c1)CNC2)c1cccc(NCc2ccc3c(c2)COC3)c1,8.282723426818848
O=C(Nc1ccc2c(n1)CCC2)c1cccc(NC2Cc3ccccc3C2)c1,8.28199577331543
O=C(Nc1ccnc(NC2CC3CCC2C3)c1)c1ccc(Nc2cccc3c2OCC3)cc1,8.278827667236328
O=C(NC1Cc2ccccc2C1)c1cnc(NCc2cc3n(n2)CCC3)o1,8.276979446411133
O=C(Nc1cnn(CC2CC2)c1)c1coc(NCc2ccc3c(c2)CCO3)n1,8.275371551513672
O=C(Nc1ccnc(NC2CCC3(CC2)CC3)c1)c1ccc(Nc2ccc3c(c2)OCC3)cc1,8.275320053100586
O=C(Nc1cnn(CC2CC2)c1)c1ccc(Nc2ccc3c(c2)CNC3)cc1,8.273587226867676
O=C(Nc1ccc2c(c1)COC2)c1ccc(CNC(=O)c2nccc3occc23)cc1,8.273395538330078
O=C(Nc1cccc2ncnc(NCc3cc4n(n3)CCC4)c12)C1CCNC1,8.272706985473633
O=C(Nc1cccc(C(=O)NCc2ccc3c(c2)CCO3)c1)Nc1cccc(C(=O)Nc2cccc3cccnc23)c1,8.268415451049805
O=C(Nc1ccc2c(n1)CCC2)c1ccc(Nc2ccc3c(c2)COC3)cc1,8.263694763183594
O=C(NCc1cccnc1NCc1cc2n(n1)CCC2)c1cc(NCc2ccc3c(c2)CCO3)ccn1,8.261444091796875
O=C(Nc1cncc(NCc2cc3n(n2)CCC3)n1)c1cc(NCc2ccc3c(c2)COC3)ccn1,8.259897232055664
O=C(NCc1ccc(NC(=O)C2CC3CCC2C3)o1)c1cccc(NCc2ccc3c(c2)COC3)c1,8.25947380065918
O=C(Nc1ccc2ncncc2c1)c1cc(NCc2ccc3c(c2)COC3)no1,8.25833797454834
O=C(NCc1cccnc1NCc1cc2n(n1)CCC2)c1c[nH]c2nccc-2c1,8.25792407989502
O=C(NCc1ccc(NC(=O)c2ccco2)nc1)c1cccc(NC2CC3CCC2C3)c1,8.25306224822998
O=C(Nc1cccc(C(=O)Nc2ccc3c(n2)CCC3)n1)c1ccccc1,8.252815246582031
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NCc2ccc(NC(=O)c3ccco3)nc2)cc1,8.249980926513672
O=C(Nc1nc(C(=O)Nc2ccc3c(c2)COC3)co1)c1ccc2nonc2c1,8.24948787689209
O=C(Nc1cccc(NCc2cc3n(n2)CCC3)c1)c1ccc2nccnc2c1,8.24616813659668
O=C(Nc1nccc(C(=O)NCc2ccc3c(c2)COC3)n1)c1ccc2nonc2c1,8.245954513549805
O=C(Nc1nccc(C(=O)NCc2ccc(NCc3ccc4nccnc4c3)nc2)n1)C1=CCCC1,8.24540901184082
O=C(Nc1ccc(C(=O)Nc2nc(C(=O)NCc3ccc4c(c3)CCO4)co2)cc1)c1ccccc1,8.244251251220703
O=C(Nc1ccc2c(c1)CNC2)c1coc(NC(=O)c2c[nH]c3ccccc23)n1,8.242755889892578
O=C(Nc1ccc2nccnc2c1)c1cc(NCc2ccc3c(c2)CCO3)no1,8.242071151733398
O=C(Nc1ccc(CNc2ccc3c(c2)CNC3)cc1)c1ccnc(NC(=O)c2ccccc2)c1,8.241033554077148
O=C(Nc1ccc2c(c1)OCC2)c1ccnc(NC2Cc3ccccc3C2)n1,8.240083694458008
O=C(NCc1ccc2c(c1)COC2)c1ccnc(NC(=O)c2cc3occc3[nH]2)c1,8.237783432006836
O=C(Nc1ccc2c(c1)CCO2)c1ccc(Nc2ccc(-c3cncnc3)cc2)cc1,8.235002517700195
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NC(=O)c2cc(NCc3ccc4nccnc4c3)ccn2)cc1,8.233820915222168
O=C(Nc1cnn(CC2CC2)c1)c1cccnc1Nc1ccc2c(c1)OCC2,8.231952667236328
O=C(NCc1cccc(NC(=O)c2ccccc2)n1)c1cccc(NC2CC3CCC2C3)c1,8.229961395263672
O=C(NCc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1)c1ccc2nccnc2c1,8.229942321777344
O=C(Nc1cnn(-c2ccccc2)c1)c1coc(NCc2cc3n(n2)CCC3)n1,8.229833602905273
O=C(NCc1ccnc(NCc2ccc3c(c2)COC3)c1)c1cccnc1Nc1ccc2c(c1)OCC2,8.229519844055176
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(Nc2cccc3c2CCO3)cc1,8.228595733642578
O=C(Nc1ccnc(Nc2cccc3c2OCC3)c1)c1coc(NC(=O)C2CCNC2)n1,8.228351593017578
O=C(Nc1ccc2c(n1)CCC2)c1cccc(NCc2ccc3nccnc3c2)c1,8.2274808883667
O=C(Nc1ccc2c(c1)CCO2)c1ccc(NC(=O)c2ccnc(Nc3cccc4cccnc34)c2)cc1,8.22651481628418
O=C(Nc1cccc(CNC(=O)c2c[nH]c3nccc-3c2)n1)C1=COCC1,8.2252779006958
O=C(NCc1ccccn1)c1cccc(NC(=O)c2ccc(NCc3ccc4c(c3)CCO4)cn2)c1,8.225258827209473
O=C(Nc1cc(CNC(=O)c2cc(NC3Cc4ccccc4C3)ccn2)ccn1)C1=CCCC1,8.224930763244629
O=C(Nc1cccc(C(=O)Nc2ccc3c(c2)CNC3)n1)c1ccoc1,8.224061965942383
O=C(NCc1cnc(NC(=O)c2ccccn2)nc1)c1cccc(NC(=O)C2CC3CCC2C3)c1,8.222753524780273
O=C(Nc1cccc(NCc2ccc(NCc3ccc4c(c3)CCO4)nc2)c1)C1=CCCC1,8.217508316040039
O=C(Nc1ccc(NCc2cc3n(n2)CCC3)cn1)c1cccnc1,8.216958999633789
O=C(Nc1ccnc(NC(=O)c2ccccc2)n1)c1ccc(NC2CC3CCC2C3)cc1,8.216398239135742
O=C(Nc1ccc(CNc2ccc(CNC(=O)C3CC4CCC3C4)cn2)cn1)c1ccccc1,8.215361595153809
O=C(Nc1ccc(CNc2cnc3c(c2)CCC3)o1)c1ccc2nonc2c1,8.215169906616211
O=C(Nc1cccc(CNc2ccc3c(c2)CNC3)n1)C1=CCCC1,8.213592529296875
O=C(NCc1cccc(NC(=O)c2c[nH]c3ccccc23)n1)c1ccnc(NC(=O)C2CC3CCC2C3)c1,8.211541175842285
O=C(Nc1cnn(CC2CC2)c1)c1ccccc1Nc1ccc2c(c1)COC2,8.211450576782227
O=C(Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3cccc4c3OCC4)n2)cc1)c1ccccc1,8.210634231567383
O=C(NCc1ccc2c(c1)CCO2)c1ccnc(Nc2cccc3c2OCC3)c1,8.209888458251953
O=C(NCc1ccnc(NC(=O)c2ccco2)n1)c1cnc(NCc2cc3n(n2)CCC3)cn1,8.20942497253418
O=C(Nc1ccc(C(=O)NCc2ccc3c(c2)COC3)o1)c1ccoc1,8.2081937789917
O=C(NCc1cnc(C(=O)Nc2ccc3c(c2)CCO3)nc1)c1ccc2n[nH]cc2c1,8.208171844482422
O=C(Nc1ccc(C(=O)Nc2nc(C(=O)NCc3ccc4nccnc4c3)co2)cc1)C1=CCCC1,8.207527160644531
O=C(NCc1ccc2c(c1)COC2)c1ccc(NCc2nc(-c3ccccc3)no2)cc1,8.207191467285156
O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NCC2CC3CCC2C3)cc1,8.20583438873291
O=C(Nc1ccc2c(c1)COC2)c1cc(NC2Cc3ccccc3C2)on1,8.204925537109375
O=C(Nc1cc(C(=O)Nc2ccc3c(c2)CCO3)no1)c1ccc2nonc2c1,8.203678131103516
O=C(Nc1coc(C(=O)Nc2ccc3c(c2)OCC3)c1)c1ccccc1,8.203641891479492
O=C(Nc1ccc2c(c1)COC2)c1ccc(NCc2ccc(NC(=O)C3CCCNC3)nc2)cc1,8.202607154846191
O=C(Nc1ccc2c(c1)CCO2)c1ccc(NCc2ccc3nccnc3c2)cc1,8.202322959899902
O=C(Nc1nc(C(=O)Nc2cccc(C(=O)Nc3ccc4c(c3)OCO4)n2)co1)c1ccccc1,8.199954986572266
O=C(Nc1ccc(C(=O)Nc2coc(CNC(=O)C3CC4CCC3C4)c2)cc1)c1ccccc1,8.19990348815918
O=C(Nc1ccnc(NC2Cc3ccccc3C2)c1)c1cccc(NC(=O)C2CCNC2)c1,8.198652267456055
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NC(=O)C(O)c2ccccc2)cc1,8.198317527770996
O=C(Nc1ccc2c(c1)CCO2)c1coc(Nc2cnn(-c3ccccc3)c2)n1,8.196685791015625
O=C(Nc1cnn(CC2CC2)c1)c1cc(NCc2ccc(NC(=O)c3c[nH]c4ccccc34)cc2)no1,8.194425582885742
O=C(Nc1cccc2ncnc(NCc3ccc4c(c3)CCO4)c12)C1=CCCC1,8.193657875061035
O=C(NCc1ccc(NCC2CC3CCC2C3)cn1)c1c[nH]c2nccc-2c1,8.193540573120117
O=C(Nc1ccc2c(c1)CNC2)c1cc(Nc2cncc3ccccc23)ccn1,8.192916870117188
O=C(Nc1ccc(CNc2ccc3c(n2)CCC3)c(Cl)c1)C1=CCCC1,8.192203521728516
O=C(Nc1coc(CNC(=O)c2cc(NCc3ccc4c(c3)COC4)ccn2)c1)c1ccoc1,8.191895484924316
O=C(NCc1cccc(NC(=O)C2CC3CCC2C3)c1)c1coc(NC(=O)c2c[nH]c3ccccc23)n1,8.189905166625977
O=C(Nc1ccc(CNc2ccc3c(c2)CNC3)cc1)C1CCCNC1,8.189525604248047
O=C(Nc1nccc(C(=O)NCc2cccnc2)n1)c1ccc(NCc2cc3n(n2)CCC3)cc1,8.186605453491211
O=C(Nc1cccc2c(NCc3ccc4c(c3)CCO4)ccnc12)C1=COCC1,8.182933807373047
O=C(Nc1cc(C(=O)Nc2cccc(C(=O)Nc3cccc4c3CCO4)n2)ccn1)c1ccccc1,8.182463645935059
O=C(NCc1ccc2c(c1)COC2)c1cnc(NC(=O)c2c[nH]c3ccccc23)[nH]1,8.182318687438965
O=C(Nc1ccnc(NCc2ccc(NCc3ccc4c(c3)CCO4)nn2)c1)C1CCNC1,8.181936264038086
O=C(Nc1cnn(CC2CC2)c1)c1ccc(NCc2ccc3nonc3c2)cn1,8.181035041809082
