strategy,step,cum_reactions,cum_modes,cum_reward_gen_calls,reactions_added,reward,source_hub
hub_batching,1,21,1,10594,1,1.0,CC(N)C(=O)O
hub_batching,2,22,2,10594,1,0.8703,CC(N)C(=O)O
hub_batching,3,23,3,10594,1,0.7921,CC(N)C(=O)O
hub_batching,4,24,4,10594,1,0.569,CC(N)C(=O)O
hub_batching,5,25,5,10594,1,0.5356,CC(N)C(=O)O
hub_batching,6,26,6,10594,1,0.5,CC(N)C(=O)O
hub_batching,7,27,7,21949,1,0.9574,O=C(O)C1CCCN1
hub_batching,8,28,8,21949,1,0.9319,O=C(O)C1CCCN1
hub_batching,9,29,9,21949,1,0.9298,O=C(O)C1CCCN1
hub_batching,10,30,10,21949,1,0.9201,O=C(O)C1CCCN1
hub_batching,11,31,11,21949,1,0.8689,O=C(O)C1CCCN1
hub_batching,12,32,12,21949,1,0.8582,O=C(O)C1CCCN1
hub_batching,13,33,13,21949,1,0.8466,O=C(O)C1CCCN1
hub_batching,14,34,14,21949,1,0.8429,O=C(O)C1CCCN1
hub_batching,15,35,15,21949,1,0.783,O=C(O)C1CCCN1
hub_batching,16,36,16,21949,1,0.6936,O=C(O)C1CCCN1
hub_batching,17,37,17,21949,1,0.6928,O=C(O)C1CCCN1
hub_batching,18,38,18,21949,1,0.6671,O=C(O)C1CCCN1
hub_batching,19,39,19,21949,1,0.6196,O=C(O)C1CCCN1
hub_batching,20,40,20,21949,1,0.585,O=C(O)C1CCCN1
hub_batching,21,41,21,21949,1,0.5768,O=C(O)C1CCCN1
hub_batching,22,42,22,21949,1,0.553,O=C(O)C1CCCN1
hub_batching,23,43,23,21949,1,0.5,O=C(O)C1CCCN1
hub_batching,24,45,24,33985,2,0.9924,COc1ccc(O)c(NC2CNC2)c1
hub_batching,25,46,25,33985,1,0.9912,COc1ccc(O)c(NC2CNC2)c1
hub_batching,26,47,26,33985,1,0.9889,COc1ccc(O)c(NC2CNC2)c1
